internalTaxonId,scientificName,name,language,main
22563,Tursiops truncatus,Bottle-nosed Dolphin,English,false
22563,Tursiops truncatus,Bottlenosed Dolphin,English,false
22563,Tursiops truncatus,Bottlenose Dolphin,English,false
22563,Tursiops truncatus,Afalina,Turkish,false
22563,Tursiops truncatus,Dauphin Souffleur,French,false
22563,Tursiops truncatus,Delfin Geddumu Qasir,Maltese,false
22563,Tursiops truncatus,Delfin I Madh,Albanian,false
22563,Tursiops truncatus,Delfin Kabir,Arabic,false
22563,Tursiops truncatus,Delfín Mular,Spanish; Castilian,false
22563,Tursiops truncatus,Grand Dauphin,French,false
22563,Tursiops truncatus,Pez Mular,Spanish; Castilian,false
22563,Tursiops truncatus,Souffleur,French,false
22563,Tursiops truncatus,Tursión,Spanish; Castilian,false
22563,Tursiops truncatus,Tursiope,Italian,false
22563,Tursiops truncatus,Tursiops,French,false
22563,Tursiops truncatus,Ρινοδέλφινο (Rinodélfino),"Greek, Modern (1453-)",false
22563,Tursiops truncatus,Common Bottlenose Dolphin,English,true
22736,Unio crassus,Thick Shelled River Mussel,English,true
22817,Urothemis thomasi,Desert Basker,English,true
22946,Vespericola karokorum,Karok Hesperion,English,false
22946,Vespericola karokorum,Karok Indian Snail,English,false
22978,Vimba melanops,Malamída,English,false
23176,Yunnanilus macrogaster,Mřenka Luopingská,Czech,true
23211,Ziphius cavirostris,Cuvier's Beaked Whale,English,false
23211,Ziphius cavirostris,Goose-beaked Whale,English,false
23211,Ziphius cavirostris,Goosebeak Whale,English,false
23211,Ziphius cavirostris,Akabou,Japanese,false
23211,Ziphius cavirostris,Baleine de Cuvier,French,false
23211,Ziphius cavirostris,Balene Me Sqep,Albanian,false
23211,Ziphius cavirostris,Balene Me Sqep,Serbian,false
23211,Ziphius cavirostris,Baliena Ta’ Kuvjer,Maltese,false
23211,Ziphius cavirostris,Ballena de Cuvier,Spanish; Castilian,false
23211,Ziphius cavirostris,Cuvierov Kit,Croatian,false
23211,Ziphius cavirostris,Cuvierov Kit,Croatian,false
23211,Ziphius cavirostris,Kuvier Balinasi,Turkish,false
23211,Ziphius cavirostris,Nastoyashchii kiyuvoryl,Russian,false
23211,Ziphius cavirostris,Zifio,Portuguese,false
23211,Ziphius cavirostris,Zifio,Italian,false
23211,Ziphius cavirostris,Ziphio de Cuvier,Spanish; Castilian,false
23211,Ziphius cavirostris,Ziphius,French,false
23211,Ziphius cavirostris,زيفيوس (Zifius),Arabic,false
23211,Ziphius cavirostris,וס חלול- חרטום (Zifyus Chalul Chartom),Hebrew,false
23211,Ziphius cavirostris,זיפיוס חלול- חרטום (Zifyus Chalul Chartom),Hebrew,false
23211,Ziphius cavirostris,ζιφιός (Zifiós),"Greek, Modern (1453-)",false
23211,Ziphius cavirostris,Cuvier's Beaked Whale,English,true
2378,Losaria palu,Sulawesi clubtail,English,false
2378,Losaria palu,Palu Swallowtail,English,true
2604,Basilichthys microlepidotus,Pejerrey de Escama Chica,Spanish; Castilian,true
2650,Batrachoseps relictus,Relictual Slender Salamander,English,false
2761,Benthophiloides brauneri,Beardless tadpole goby,English,true
2761,Benthophiloides brauneri,Beardless tadpole goby,English,true
2806,Binneya notabilis,Santa Barbara Shelled Slug,English,false
2806,Binneya notabilis,Slug Snail,English,false
29483,Acanthodactylus nilsoni,Nilson's Spiny-toed Lizard,English,false
2961,Brachygalaxias bullocki,* Puye rojo,Spanish; Castilian,false
2961,Brachygalaxias bullocki,Puye,Spanish; Castilian,true
2962,Brachygalaxias gothei,Puye,Spanish; Castilian,true
31014,Aloe comosa,Clanwilliamaalwyn,Afrikaans,false
31014,Aloe comosa,Clanwilliam Aloe,English,true
31015,Aloe khamiesensis,Namakwa-aalwyn,Afrikaans,false
31015,Aloe khamiesensis,Namaqua Aloe,English,true
32020,Myracrodruon urundeuva,Aroeira,Spanish; Castilian,false
32020,Myracrodruon urundeuva,Arveira,Portuguese,false
32020,Myracrodruon urundeuva,Urundei-mé,Spanish; Castilian,false
32020,Myracrodruon urundeuva,Urundel,Spanish; Castilian,false
32031,Schinus pearcei,Pimiento,Spanish; Castilian,false
32296,Diospyros ebenum,Indian Ebony,English,false
32633,Eugenia pachychlamys,Guayabillo,Spanish; Castilian,false
32634,Eugenia jutiapensis,Icaco Silvestre,Spanish; Castilian,false
32645,Randia pleiomeris,Crucito,Spanish; Castilian,false
32645,Randia pleiomeris,Tintero,Spanish; Castilian,false
33277,Sindora beccariana,Merdjang,Indonesian,false
33277,Sindora beccariana,Sasundur,Indonesian,false
33277,Sindora beccariana,Tampur Hantoe,Indonesian,false
33288,Vavaea bantamensis,Sadana,Tagalog,false
33288,Vavaea bantamensis,Chendana,Malay,true
3324,Bullockia maldonadoi,Bagre de Maldonado,Spanish; Castilian,true
33460,Prunus cocomilia,Dag Erigi,Turkish,false
33460,Prunus cocomilia,Italian Plum,English,true
33972,Sindora tonkinensis,Go,Vietnamese,false
33972,Sindora tonkinensis,Gu,Vietnamese,false
33972,Sindora tonkinensis,Gu Lau,Vietnamese,false
3392,Bythinella compressa,Rhön Spring Snail,English,false
3392,Bythinella compressa,Rhön-Quellschnecke,German,true
33986,Myristica fragrans,Nutmeg,English,false
33986,Myristica fragrans,Nuez De Banda,Spanish; Castilian,false
33986,Myristica fragrans,Nuez De Especias,Spanish; Castilian,false
33986,Myristica fragrans,Nuez Moscada,Spanish; Castilian,false
33986,Myristica fragrans,Rou Dou Ku,Chinese,false
33952,Prosopis affinis,Algarrobillo,Spanish; Castilian,false
33954,Prosopis nigra,Algarroba Chico,Spanish; Castilian,false
34364,Aglaia cucullata,Pacific Maple,English,false
34364,Aglaia cucullata,Che,Thai,false
34364,Aglaia cucullata,Daeng-nam,Thai,false
34364,Aglaia cucullata,Myauk-le-seik,Burmese,false
34364,Aglaia cucullata,Tasua,Thai,false
34625,Pseudobombax argentinum,Soroche,Spanish; Castilian,false
34631,Myrocarpus frondosus,Bâlsamo,Portuguese,false
34631,Myrocarpus frondosus,Cabreúna,Portuguese,false
34631,Myrocarpus frondosus,Cabreúva-amarela,Portuguese,false
34631,Myrocarpus frondosus,Cabreúva-parda,Portuguese,false
34631,Myrocarpus frondosus,Cabrué,Portuguese,false
34631,Myrocarpus frondosus,Caburé,Portuguese,false
34631,Myrocarpus frondosus,Ibirá-payé,Spanish; Castilian,false
34631,Myrocarpus frondosus,Incienso,Spanish; Castilian,false
34631,Myrocarpus frondosus,Óleo-pardo,Portuguese,false
34631,Myrocarpus frondosus,Pau-de-bâlsamo,Portuguese,false
34631,Myrocarpus frondosus,Pau-de-óleo-verdadei Ro,Portuguese,false
34631,Myrocarpus frondosus,Qu,Spanish; Castilian,false
34631,Myrocarpus frondosus,Quina Morada,Spanish; Castilian,false
34636,Solanum betaceum,Tamarillo,English,false
34636,Solanum betaceum,Tree Tomato,English,false
34636,Solanum betaceum,Lima Tomate,Spanish; Castilian,false
34636,Solanum betaceum,Tomate Extranjero,Spanish; Castilian,false
34636,Solanum betaceum,Tomato De Arbol,Spanish; Castilian,false
34642,Prosopis caldenia,Caldén,Spanish; Castilian,false
34659,Poecilanthe parviflora,Lapachillo,Spanish; Castilian,false
35580,Lacistema lucidum,Guacazito,Portuguese,false
35580,Lacistema lucidum,Guacazinho,Portuguese,true
35569,Hyeronima clusioides,Cedro Macho,Spanish; Castilian,false
35716,Nectandra venulosa,Canelinha,Portuguese,true
3618,Calomyscus bailwardi,Zagros Mountains Calomyscus,English,false
3618,Calomyscus bailwardi,Zagros Mountains Mouse-like Hamster,English,false
3618,Calomyscus bailwardi,Großer Persischer Gebirgshamster,German,false
3618,Calomyscus bailwardi,Mouse-like Hamster,English,true
36130,Ziziphus mistol,Mistol,Spanish; Castilian,false
36595,Abarema acreana,Ingá-fava,Portuguese,true
3669,Cambarellus blacki,Cypress Crayfish,English,false
3670,Cambarellus diminutus,Least Crayfish,English,false
3676,Cambarus extraneus,Chickamauga Crayfish,English,false
3674,Cambarus catagius,Greensboro Burrowing Crayfish,English,true
3680,Cambarus pristinus,Pristine Crayfish,English,false
3681,Cambarus pyronotus,Fireback Crayfish,English,false
3681,Cambarus pyronotus,Red-black Crayfish,English,false
3694,Cambarus fasciatus,Etowah Crayfish,English,false
3706,Cambarus strigosus,Lean Crayfish,English,false
3701,Cambarus parrishi,Hiwassee Headwaters Crayfish,English,true
3705,Cambarus spicatus,Broad River Spiny Crayfish,English,true
3721,Culmenella rezvoji,Hidarimakimonoaragai,Japanese,true
37513,Mangifera bullata,Bacang Maros,Batak languages,true
38477,Clinostigma savoryanum,Cabbage Palm,English,false
38477,Clinostigma savoryanum,Arrack Tree,English,true
3856,Carcinoscorpius rotundicauda,Horseshoe Crab,English,false
38695,Satakentia liukiuensis,Noyashi,Japanese,false
39263,Eurycea robusta,Blanco Blind Salamander,English,true
39272,Pachychilon macedonicum,Macedonian moranec,English,true
39404,Potamotrygon motoro,Ocellate River Stingray,English,true
40606,Paraechinus aethiopicus,Ethiopian Hedgehog,English,false
40606,Paraechinus aethiopicus,Desert Hedgehog,English,true
40623,Crocidura pachyura,North African White-toothed Shrew,English,false
40623,Crocidura pachyura,Pantellerian Shrew,English,false
40712,Silurus aristotelis,Aristotle's catfish,English,false
41031,Litoria cavernicola,Cave-dwelling Frog,English,false
41044,Crinia sloanei,Sloane’s Froglet,English,false
41057,Uperoleia martini,Martin’s Toadlet,English,false
41063,Uperoleia tyleri,Tyler’s Toadlet,English,false
41361,Crocidura tarfayensis,Saharan Shrew,English,false
41361,Crocidura tarfayensis,Tarfaya Shrew,English,true
42096,Cycas sphaerica,Potteetha,Indic (Other),true
4249,Ceriagrion mourae,East Coast Waxtail,English,true
4249,Ceriagrion mourae,East Coast Waxtail,English,true
4291,Cesonia irvingi,Key Gnaphosid Spider,English,false
43201,Pseudobombax guayasense,Ceibo,Spanish; Castilian,false
43202,Pseudobombax millei,Beldaco,Spanish; Castilian,false
4363,Prognathodes obliquus,Skæv Fanefisk,Danish,false
4363,Prognathodes obliquus,Oblique Butterflyfish,English,true
43972,Polyprion americanus,Atlantic Wreckfish,English,false
43972,Polyprion americanus,Bass,English,false
43972,Polyprion americanus,Bass Groper,English,false
43972,Polyprion americanus,Cherna,English,false
43972,Polyprion americanus,Sea Bass,English,false
43972,Polyprion americanus,Sea Rock Perch,English,false
43972,Polyprion americanus,Stone Bass,English,false
43972,Polyprion americanus,Wreck Bass,English,false
43972,Polyprion americanus,Wreck-fish,English,false
43972,Polyprion americanus,Bacalao,Spanish; Castilian,false
43972,Polyprion americanus,Cernia,French,false
43972,Polyprion americanus,Cernier,French,false
43972,Polyprion americanus,Cernier Atlantique,French,false
43972,Polyprion americanus,Cernier Commun,French,false
43972,Polyprion americanus,Cernio Escourpena,French,false
43972,Polyprion americanus,Cherna,Spanish; Castilian,false
43972,Polyprion americanus,Cherne,Spanish; Castilian,false
43972,Polyprion americanus,Chernia,Spanish; Castilian,false
43972,Polyprion americanus,Chernoda,Spanish; Castilian,false
43972,Polyprion americanus,Franfré Rascas,French,false
43972,Polyprion americanus,Girom,Spanish; Castilian,false
43972,Polyprion americanus,Jorna,Spanish; Castilian,false
43972,Polyprion americanus,Lucerna,French,false
43972,Polyprion americanus,Mero,Spanish; Castilian,false
43972,Polyprion americanus,Mero Chernia,Spanish; Castilian,false
43972,Polyprion americanus,Mero de Roca,Spanish; Castilian,false
43972,Polyprion americanus,Mérot Gris,French,false
43972,Polyprion americanus,Mérou,French,false
43972,Polyprion americanus,Mérou de Bosques,French,false
43972,Polyprion americanus,Mérou Fanfré,French,false
43972,Polyprion americanus,Pampol,Spanish; Castilian,false
43972,Polyprion americanus,Péro-mérot,French,false
43972,Polyprion americanus,Peskar Goat,French,false
43972,Polyprion americanus,Poisson de Bois,French,false
43972,Polyprion americanus,Wreckfish,English,true
43972,Polyprion americanus,Atlantic Wreckfish,English,false
43972,Polyprion americanus,Bass,English,false
43972,Polyprion americanus,Bass Groper,English,false
43972,Polyprion americanus,Cherna,English,false
43972,Polyprion americanus,Sea Bass,English,false
43972,Polyprion americanus,Sea Rock Perch,English,false
43972,Polyprion americanus,Stone Bass,English,false
43972,Polyprion americanus,Wreck Bass,English,false
43972,Polyprion americanus,Wreck-fish,English,false
43972,Polyprion americanus,Bacalao,Spanish; Castilian,false
43972,Polyprion americanus,Cernia,French,false
43972,Polyprion americanus,Cernier,French,false
43972,Polyprion americanus,Cernier Atlantique,French,false
43972,Polyprion americanus,Cernier Commun,French,false
43972,Polyprion americanus,Cernio Escourpena,French,false
43972,Polyprion americanus,Cherna,Spanish; Castilian,false
43972,Polyprion americanus,Cherne,Spanish; Castilian,false
43972,Polyprion americanus,Chernia,Spanish; Castilian,false
43972,Polyprion americanus,Chernoda,Spanish; Castilian,false
43972,Polyprion americanus,Franfré Rascas,French,false
43972,Polyprion americanus,Girom,Spanish; Castilian,false
43972,Polyprion americanus,Jorna,Spanish; Castilian,false
43972,Polyprion americanus,Lucerna,French,false
43972,Polyprion americanus,Mero,Spanish; Castilian,false
43972,Polyprion americanus,Mero Chernia,Spanish; Castilian,false
43972,Polyprion americanus,Mero de Roca,Spanish; Castilian,false
43972,Polyprion americanus,Mérot Gris,French,false
43972,Polyprion americanus,Mérou,French,false
43972,Polyprion americanus,Mérou de Bosques,French,false
43972,Polyprion americanus,Mérou Fanfré,French,false
43972,Polyprion americanus,Pampol,Spanish; Castilian,false
43972,Polyprion americanus,Péro-mérot,French,false
43972,Polyprion americanus,Peskar Goat,French,false
43972,Polyprion americanus,Poisson de Bois,French,false
43972,Polyprion americanus,Wreckfish,English,true
44593,Potamotrygon schuemacheri,Parana River Stingray,English,false
44593,Potamotrygon schuemacheri,Raya,Spanish; Castilian,false
44594,Potamotrygon scobina,Arraia,English,false
44594,Potamotrygon scobina,Raia Pintada,Portuguese,false
44594,Potamotrygon scobina,Raia Preta,Portuguese,false
44594,Potamotrygon scobina,Stechrochen,German,false
44594,Potamotrygon scobina,Raspy River Stingray,English,true
44685,Semicossyphus reticulatus,Asian Sheepshead Wrasse,English,false
4596,Cheirodon kiliani,Pocha,Spanish; Castilian,true
4594,Cheirodon australe,Pocha del Sur,Spanish; Castilian,true
4595,Cheirodon galusdae,mojarra,Spanish; Castilian,false
4595,Cheirodon galusdae,Pocha de los Lagos,Spanish; Castilian,true
4597,Cheirodon pisciculus,Pocha Común,Spanish; Castilian,true
4660,Chionomys roberti,Maloaziiskaya Polyovka,Russian,false
4660,Chionomys roberti,Polyovka Roberta,Russian,false
4660,Chionomys roberti,Roberts Schneemaus,German,false
4660,Chionomys roberti,Türkische Schneemaus,German,false
4660,Chionomys roberti,Robert's Snow Vole,English,true
54593,Duttaphrynus brevirostris,Kempholey Toad,English,false
54593,Duttaphrynus brevirostris,Rao's Pale Brown Toad,English,false
54593,Duttaphrynus brevirostris,Short-nosed Toad,English,false
54628,Rhinella diptycha,Cope's Toad,English,true
54759,Duttaphrynus silentvalleyensis,Silent Valley Toad,English,false
54759,Duttaphrynus silentvalleyensis,South Indian Hill Toad,English,false
54769,Duttaphrynus stuarti,Stuart's Toad,English,true
55085,Leucostethus fugax,Pastaza Rocket Frog,English,true
55086,Hyloxalus fuliginosus,Sapito Ninera Ecuatorial,Spanish; Castilian,false
55068,Allobates conspicuus,Manu Rocket Frog,English,true
55118,Hyloxalus mystax,Rana Cohete del Río Piuntza,Spanish; Castilian,false
55118,Hyloxalus mystax,Cloud Forest Rocket Frog,English,true
55156,Anomaloglossus tamacuarensis,Sapito Niñera del Tamacuari,Spanish; Castilian,false
55167,Paruwrobates whymperi,Tanti Rocket Frog,English,true
55207,Ranitomeya variabilis,Variable Poison Frog,English,false
55207,Ranitomeya variabilis,Zimmermanns' Poison Frog,English,true
55297,Nyctimantis bokermanni,Bokermann's Casque-headed Frog,English,false
55484,Boana fuentei,Fuente's Powakka Treefrog,English,true
55503,Osteocephalus helenae,Helena's Treefrog,English,true
55722,Litoria everetti,Everett's Treefrog,English,false
55722,Litoria everetti,Everett-Laubfrosch,German,false
55722,Litoria everetti,Katak-pohon everett,Indonesian,false
55722,Litoria everetti,Manduku ai Timor,Tetum,false
55722,Litoria everetti,Everett's Timor Treefrog,English,true
55826,Phrynomedusa bokermanni,Bokermann's Leaf Frog,English,true
55828,Phrynomedusa vanzolinii,Vanzolini's Leaf Frog,English,true
55979,Ololygon melloi,Southeastern Brazil Snouted Treefrog,English,true
55991,Ololygon ranki,Rank's Snouted Treefrog,English,true
55998,Ololygon strigilata,Bahia Snouted Treefrog,English,true
55931,Ololygon atrata,Peixoto's Snouted Treefrog,English,true
55940,Ololygon canastrensis,Canastra Snouted Treefrog,English,true
55962,Ololygon heyeri,Heyer's Snouted Treefrog,English,true
55966,Scinax jolyi,Joly’s Langsnuit Boomkikker,Dutch; Flemish,false
55966,Scinax jolyi,Rainette De Joly,French,false
55966,Scinax jolyi,Joly’s Snouted Treefrog,English,true
55967,Ololygon jureia,Jureia Snouted Treefrog,English,true
