internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
168448,Sicyopterus fasciatus,"Sicydium fasciatum Day, 1874",Sicydium,fasciatum,"Day, 1874",,
168458,Schizothorax curvilabiatus,"Racoma curvilabiata Wu & Tsao in Wu & Wu, 1992",Racoma,curvilabiata,"Wu & Tsao in Wu & Wu, 1992",,
168462,Schizopygopsis chui,"Gymnocypris chui Tchang, Yueh &amp; Hwang, 1964",Gymnocypris,chui,"Tchang, Yueh &amp; Hwang, 1964",,
168462,Schizopygopsis chui,"Gymnocypris chui ssp. longimandibularis Tsao, Chen, Wu & Zhu in Wu & Wu, 1992",Gymnocypris,chui,,subspecies,"Tsao, Chen, Wu & Zhu in Wu & Wu, 1992"
168470,Erethistes longissima,"Hara longissima Ng &amp; Kottelat, 2007",Hara,longissima,"Ng &amp; Kottelat, 2007",,
168471,Devario manipurensis,"Danio manipurensis Barman, 1987",Danio,manipurensis,"Barman, 1987",,
168478,Pangio fusca,"Apua fusca Blyth, 1860",Apua,fusca,"Blyth, 1860",,
168480,Parambassis robertsi,"Pseudambassis roberti Datta &amp; Chaudhuri, 1993 [orth. error]",Pseudambassis,roberti,"Datta &amp; Chaudhuri, 1993 [orth. error]",,
168487,Physoschistura raoi,"Nemachilus raoe Hora, 1929",Nemachilus,raoe,"Hora, 1929",,
168487,Physoschistura raoi,"Schistura raoi (Hora, 1929)",Schistura,raoi,"(Hora, 1929)",,
168495,Puntius burmanicus,"Labiobarbus burmanicus (Day, 1878)",Labiobarbus,burmanicus,"(Day, 1878)",,
168495,Puntius burmanicus,"Barbus burmanicus Day, 1878",Barbus,burmanicus,"Day, 1878",,
168496,Devario sondhii,"Danio sondhii Hora & Mukerji, 1934",Danio,sondhii,"Hora & Mukerji, 1934",,
168496,Devario sondhii,"Brachydanio sondhii (Hora & Mukerji, 1934)",Brachydanio,sondhii,"(Hora & Mukerji, 1934)",,
168509,Pseudolaguvia tuberculata,"Glyptothorax tuberculatus Prashad & Mukerji, 1929",Glyptothorax,tuberculatus,"Prashad & Mukerji, 1929",,
168509,Pseudolaguvia tuberculata,"Pseudolaguvia tuberculatus (Prashad & Mukerji, 1929)",Pseudolaguvia,tuberculatus,"(Prashad & Mukerji, 1929)",,
168519,Proeutropiichthys buchanani,"Bagrus buchanani Valenciennes in Jacquemont, 1840",Bagrus,buchanani,"Valenciennes in Jacquemont, 1840",,
168519,Proeutropiichthys buchanani,"Pseudeutropius buchanani (Valenciennes, 1840)",Pseudeutropius,buchanani,"(Valenciennes, 1840)",,
168535,Devario shanensis,"Danio shanensis Hora, 1928",Danio,shanensis,"Hora, 1928",,
168535,Devario shanensis,"Brachydanio shanensis (Hora, 1928)",Brachydanio,shanensis,"(Hora, 1928)",,
168545,Psilorhynchus arunachalensis,"Psilorhynchoides arunachalensis Nebeshwar, Bagra & Das, 2007",Psilorhynchoides,arunachalensis,"Nebeshwar, Bagra & Das, 2007",,
168559,Glaridoglanis andersonii,"Exostoma andersonii Day, 1870",Exostoma,andersonii,"Day, 1870",,
168559,Glaridoglanis andersonii,"Glyptosternon andersonii (Day, 1870)",Glyptosternon,andersonii,"(Day, 1870)",,
168559,Glaridoglanis andersonii,"Glyptosternum andersonii (Day, 1870)",Glyptosternum,andersonii,"(Day, 1870)",,
168560,Schistura paucifasciata,"Nemachilus paucifasciatus Hora, 1929",Nemachilus,paucifasciatus,"Hora, 1929",,
168585,Creteuchiloglanis macropterus,"Pareuchiloglanis macropterus Ng, 2004",Pareuchiloglanis,macropterus,"Ng, 2004",,
168589,Schizothorax molesworthi,"Oreinus molesworthi Chaudhuri, 1913",Oreinus,molesworthi,"Chaudhuri, 1913",,
168595,Schizothorax malacanthus,"Schizothorax oligolepis malacanthus Huang, 1985",Schizothorax,oligolepis malacanthus,"Huang, 1985",,
168936,Caldesia oligococca,Alisma oligococcum F.Muell.,Alisma,oligococcum,F.Muell.,,
168964,Schoenoplectiella supina,Schoenoplectus supinus (L.) Palla,Schoenoplectus,supinus,(L.) Palla,,
169119,Ophiogomphus cerastis,"Onychogomphus cerastis (Selys, 1854)",Onychogomphus,cerastis,"(Selys, 1854) ",,
169146,Microgomphus loogali,"Microgomphus burmicus Fraser, 1925",Microgomphus,burmicus,"Fraser, 1925",,
169153,Sympetrum himalayanum,"Sympetrum hypomelas (Selys, 1884)",Sympetrum,hypomelas,"(Selys, 1884)",,
169166,Himalagrion pithoragarhicus,"Ceriagrion fallax Ris, 1914",Ceriagrion,fallax,"Ris, 1914",,
169180,Heliogomphus spirillus,"Leptogomphus spirillus Fraser, 1922",Leptogomphus,spirillus,"Fraser, 1922",,
169185,Microgomphus svihleri,"Heliogomphus svihleri (Asahina, 1970)",Heliogomphus,svihleri,"(Asahina, 1970)",,
169186,Lamelligomphus risi,"Onychogomphus risi (Fraser, 1922)",Onychogomphus,risi,"(Fraser, 1922) ",,
169186,Lamelligomphus risi,"Gomphus risi Fraser, 1922",Gomphus,risi,"Fraser, 1922",,
169186,Lamelligomphus risi,"Lamellogomphus inglisi Fraser, 1924",Lamellogomphus,inglisi,"Fraser, 1924",,
169186,Lamelligomphus risi,"Lamellogomphus drummondi Fraser, 1923",Lamellogomphus,drummondi,"Fraser, 1923",,
169197,Sapho puella,"Umma puella Sjöstedt, 1917",Umma,puella,"Sjöstedt, 1917",,
169215,Phyllomacromia girardi,"Macromia girardi Legrand, 1991",Macromia,girardi,"Legrand, 1991",,
169217,Phyllomacromia legrandi,"Macromia legrandi Gauthier, 1987",Macromia,legrandi,"Gauthier, 1987",,
169218,Phyllomacromia nigeriensis,"Macromia nigeriensis Gambles, 1971",Macromia,nigeriensis,"Gambles, 1971",,
169248,Neurolestes nigeriensis,"Nesolestes nigeriensis Gambles, 1970",Nesolestes,nigeriensis,"Gambles, 1970",,
169346,Dorcus peyronis,"Dorcus peyroni Reiche & Saulcy, 1856 [orth. var.]",Dorcus,peyroni,"Reiche & Saulcy, 1856 [orth. var.]",,
169407,Parasicydium bandama,"Lentipes bandama (Risch, 1980)",Lentipes,bandama,"(Risch, 1980)",,
169417,Labeobarbus surkis,"Barbus surkis Rüppell, 1835",Barbus,surkis,"Rüppell, 1835",,
169422,Petrocephalus squalostoma,"Pollimyrus squalostoma (Boulenger, 1915)",Pollimyrus,squalostoma,"(Boulenger, 1915)",,
169422,Petrocephalus squalostoma,"Marcusenius squalostoma Boulenger, 1915",Marcusenius,squalostoma,"Boulenger, 1915",,
169427,Labeobarbus robertsi,"Varicorhinus robertsi Banister, 1984",Varicorhinus,robertsi,"Banister, 1984",,
169431,Schilbe nyongensis,"Eutropius nyongensis De Vos, 1981",Eutropius,nyongensis,"De Vos, 1981",,
169446,Petrocephalus gliroides,"Mormyrus gliroides Vinciguerra, 1897",Mormyrus,gliroides,"Vinciguerra, 1897",,
169461,Steatocranus rouxi,"Steatocranus elongatus Nichols & LaMonte, 1934",Steatocranus,elongatus,"Nichols & LaMonte, 1934",,
169461,Steatocranus rouxi,"Leptotilapia rouxi Pellegrin, 1928",Leptotilapia,rouxi,"Pellegrin, 1928",,
169468,Fundulopanchax mirabilis,"Fundulopanchax mirabile (Radda, 1970)",Fundulopanchax,mirabile,"(Radda, 1970)",,
169468,Fundulopanchax mirabilis,"Aphyosemion mirabile Radda, 1970",Aphyosemion,mirabile,"Radda, 1970",,
169510,Garra gracilis,"Discognathus gracilis Pellegrin & Chevey, 1936",Discognathus,gracilis,"Pellegrin & Chevey, 1936",,
169510,Garra gracilis,"Garra obturostris Mai, 1978",Garra,obturostris,"Mai, 1978",,
169527,Pisodonophis hypselopterus,"Pisoodonophis hypselopterus (Bleeker, 1851)",Pisoodonophis,hypselopterus,"(Bleeker, 1851)",,
169527,Pisodonophis hypselopterus,"Ophisurus hypselopterus Bleeker, 1851",Ophisurus,hypselopterus,"Bleeker, 1851",,
169530,Hemibagrus hongus,"Hemibagrus elongatus hongus Mai, 1978",Hemibagrus,elongatus hongus,"Mai, 1978",,
169565,Acheilognathus kyphus,"Pararhodeus kyphus Mai, 1978",Pararhodeus,kyphus,"Mai, 1978",,
169566,Eugnathogobius microps,"Eugnathogobius macrops Smith, 1931",Eugnathogobius,macrops,"Smith, 1931",,
169566,Eugnathogobius microps,"Glossogobius mas Hora, 1923",Glossogobius,mas,"Hora, 1923",,
169588,Poropuntius opisthopterus,"Barbodes opisthoptera Wu, 1977",Barbodes,opisthoptera,"Wu, 1977",,
169588,Poropuntius opisthopterus,"Poropuntius opisthoptera (Wu, 1977) [orth. error]",Poropuntius,opisthoptera,"(Wu, 1977) [orth. error]",,
169591,Leiocassis longirostris,"Liocassis longirostris Günther, 1864",Liocassis,longirostris,"Günther, 1864",,
169606,Acanthobrama urmianus,"Abramis urmianus Günther, 1899",Abramis,urmianus,"Günther, 1899",,
169606,Acanthobrama urmianus,"Acanthalburnus urmianus (Günther, 1899)",Acanthalburnus,urmianus,"(Günther, 1899)",,
169625,Oxynoemacheilus tongiorgii,"Seminemacheilus tongiorgii Nalbant &amp; Bianco, 1998",Seminemacheilus,tongiorgii,"Nalbant &amp; Bianco, 1998",,
169636,Bathygobius ostreicola,"Bathygobius orbicularis (Visweswara Rao, 1971)",Bathygobius,orbicularis,"(Visweswara Rao, 1971)",,
169636,Bathygobius ostreicola,"Paragobiopsis ostreicola (Chaudhuri, 1916)",Paragobiopsis,ostreicola,"(Chaudhuri, 1916)",,
169636,Bathygobius ostreicola,"Gobius ostreicola Chaudhuri, 1916",Gobius,ostreicola,"Chaudhuri, 1916",,
169642,Acrossocheilus kreyenbergii,"Varicorhinus kreyenbergii (Regan, 1908)",Varicorhinus,kreyenbergii,"(Regan, 1908)",,
169642,Acrossocheilus kreyenbergii,"Barbus kreyenbergii (Regan, 1908)",Barbus,kreyenbergii,"(Regan, 1908)",,
169642,Acrossocheilus kreyenbergii,"Gymnostomus kreyenbergii Regan, 1908",Gymnostomus,kreyenbergii,"Regan, 1908",,
169643,Gnathopogon tsinanensis,"Leucogobio polytaenia tsinanensis Mori, 1928",Leucogobio,polytaenia tsinanensis,"Mori, 1928",,
169643,Gnathopogon tsinanensis,"Gnathopogon imberbis tsinanensis (Mori, 1928)",Gnathopogon,imberbis tsinanensis,"(Mori, 1928)",,
169643,Gnathopogon tsinanensis,"Leucogobio tsinanensis Mori, 1928",Leucogobio,tsinanensis,"Mori, 1928",,
169643,Gnathopogon tsinanensis,"Leucogobio polytaenia microbarbus Nichols, 1929",Leucogobio,polytaenia microbarbus,"Nichols, 1929",,
169647,Schistura polytaenia,"Nemacheilus polytaenia Zhu, 1982",Nemacheilus,polytaenia,"Zhu, 1982",,
169648,Tariqilabeo bicornis,"Epalzeorhynchus bicornis Wu, 1977",Epalzeorhynchus,bicornis,"Wu, 1977",,
169648,Tariqilabeo bicornis,"Akrokolioplax bicornis (Wu, 1977)",Akrokolioplax,bicornis,"(Wu, 1977)",,
169649,Pseudecheneis intermedia,"Pseudecheneis intermedius Chu, 1982",Pseudecheneis,intermedius,"Chu, 1982",,
169651,Salanx reevesii,"Leucosoma reevesii Gray, 1831",Leucosoma,reevesii,"Gray, 1831",,
169653,Neosalanx argentea,"Salanx argentea Lin, 1932",Salanx,argentea,"Lin, 1932",,
169657,Xenocypris hupeinensis,"Distoechodon hupeinensis Yih, 1964",Distoechodon,hupeinensis,"Yih, 1964",,
169664,Homatula oligolepis,"Paracobitis variegatus ssp. oligolepis Cao & Zhu, 1989",Paracobitis,variegatus,,subspecies,"Cao & Zhu, 1989"
169664,Homatula oligolepis,"Paracobitis oligolepis Cao &amp; Zhu, 1989",Paracobitis,oligolepis,"Cao &amp; Zhu, 1989",,
169666,Squalidus intermedius,"Gnathopogon similis Nichols, 1929",Gnathopogon,similis,"Nichols, 1929",,
169666,Squalidus intermedius,"Gnathopogon intermedius Nichols, 1929",Gnathopogon,intermedius,"Nichols, 1929",,
169671,Schizothorax kumaonensis,"Oreinus kumaonensis (Menon, 1971)",Oreinus,kumaonensis,"(Menon, 1971)",,
169748,Luperosaurus corfieldi,"Luperosaurus cornfieldi Gaulke, Rösler & Brown, 2007 [orth. error]",Luperosaurus,cornfieldi,"Gaulke, Rösler & Brown, 2007 [orth. error]",,
169771,Ramphotyphlops cumingii,"Typhlops dendrophis Taylor, 1922",Typhlops,dendrophis,"Taylor, 1922",,
169771,Ramphotyphlops cumingii,"Typhlops longicauda Taylor, 1919",Typhlops,longicauda,"Taylor, 1919",,
169771,Ramphotyphlops cumingii,"Typhlops mindanensis Taylor, 1922",Typhlops,mindanensis,"Taylor, 1922",,
169771,Ramphotyphlops cumingii,"Typhlops rugosa Taylor, 1919",Typhlops,rugosa,"Taylor, 1919",,
169771,Ramphotyphlops cumingii,"Onychophis cumingii Gray, 1845",Onychophis,cumingii,"Gray, 1845",,
169789,Lycodon tessellatus,"Lycodon tesselatus Jan, 1863 [orth. error]",Lycodon,tesselatus,"Jan, 1863 [orth. error]",,
169874,Parvoscincus laterimaculatus,"Sphenomorphus laterimaculatus Brown &amp; Alcala, 1980",Sphenomorphus,laterimaculatus,"Brown &amp; Alcala, 1980",,
169886,Insulasaurus wrighti,"Sphenomorphus wrighti (Taylor, 1925)",Sphenomorphus,wrighti,"(Taylor, 1925)",,
169948,Jasus frontalis,"Palinostus frontalis Bate, 1888",Palinostus,frontalis,"Bate, 1888",,
169948,Jasus frontalis,"Palinurus frontalis H. Milne Edwards, 1837",Palinurus,frontalis,"H. Milne Edwards, 1837",,
169959,Metanephrops rubellus,"Nephrops rubellus Moreira, 1903",Nephrops,rubellus,"Moreira, 1903",,
169971,Metanephrops sagamiensis,"Nephrops intermedius Balss, 1921",Nephrops,intermedius,"Balss, 1921",,
169971,Metanephrops sagamiensis,"Nephrops sagamiensis Parisi, 1917",Nephrops,sagamiensis,"Parisi, 1917",,
169976,Panulirus argus,"Palinurus ricordi Guérin-Méneville, 1836",Palinurus,ricordi,"Guérin-Méneville, 1836",,
169976,Panulirus argus,"Palinurus americanus H. Milne Edwards, 1837",Palinurus,americanus,"H. Milne Edwards, 1837",,
169976,Panulirus argus,"Palinurus argus Latrielle, 1804",Palinurus,argus,"Latrielle, 1804",,
169980,Jasus paulensis,"Palinurus paulensis Heller, 1862",Palinurus,paulensis,"Heller, 1862",,
169982,Homarinus capensis,"Homarus capensis (Herbst, 1792)",Homarus,capensis,"(Herbst, 1792)",,
169982,Homarinus capensis,"Cancer capensis Herbst, 1792",Cancer,capensis,"Herbst, 1792",,
169983,Scyllarides latus,"Pseudibacus veranyi Guérin Méneville, 1855",Pseudibacus,veranyi,"Guérin Méneville, 1855",,
169983,Scyllarides latus,"Scyllarus latus Latreille, 1802",Scyllarus,latus,"Latreille, 1802",,
170003,Metanephrops armatus,"Metanephrops japonicus Chan & Yu, 1987",Metanephrops,japonicus,"Chan & Yu, 1987",,
170006,Panulirus japonicus,"Palinurus japonicus von Siebold, 1824",Palinurus,japonicus,"von Siebold, 1824",,
170079,Metanephrops thomsoni,"Nephrops thomsoni Bate, 1888",Nephrops,thomsoni,"Bate, 1888",,
170081,Ibacus ciliatus,"Scyllarus ciliatus Von Siebold, 1824",Scyllarus,ciliatus,"Von Siebold, 1824",,
170014,Panulirus laevicauda,"Palinurus laevicauda Latreille, 1817",Palinurus,laevicauda,"Latreille, 1817",,
170094,Panulirus regius,"Panulirus rissonii Desmarest, 1825",Panulirus,rissonii,"Desmarest, 1825",,
170097,Justitia longimanus,"Justitia mauritiana (Miers, 1882)",Justitia,mauritiana,"(Miers, 1882)",,
170097,Justitia longimanus,"Palinurus longimanus H. Milne Edwards, 1837",Palinurus,longimanus,"H. Milne Edwards, 1837",,
170028,Scyllarides herklotsii,"Scyllarus herklotsii Herklotts, 1851",Scyllarus,herklotsii,"Herklotts, 1851",,
170101,Brassica cossoniana,Brassica fruticulosa ssp. cossoniana (Boiss. & Reut.) Maire,Brassica,fruticulosa,,subspecies,(Boiss. & Reut.) Maire
170101,Brassica cossoniana,Diplotaxis heterophylla Porta & Rigo,Diplotaxis,heterophylla,Porta & Rigo,,
170105,Brassica gravinae,Brassica boissieri Munby,Brassica,boissieri,Munby,,
170105,Brassica gravinae,Brassica brachyloma Boiss. & Reut.,Brassica,brachyloma,Boiss. & Reut.,,
170105,Brassica gravinae,Brassica caespitosa Pomel,Brassica,caespitosa,Pomel,,
170105,Brassica gravinae,Brassica rupicola Pomel,Brassica,rupicola,Pomel,,
170105,Brassica gravinae,Sinapis recurvata Desf.,Sinapis,recurvata,Desf.,,
170106,Brassica incana,Brassica botteri Vis.,Brassica,botteri,Vis.,,
170106,Brassica incana,Brassica cazzae Ginzb. & Teyber,Brassica,cazzae,Ginzb. & Teyber,,
170106,Brassica incana,Brassica incana ssp. botteri (Vis.) Arcang.,Brassica,incana,,subspecies,(Vis.) Arcang.
170106,Brassica incana,Brassica mollis Vis.,Brassica,mollis,Vis.,,
170106,Brassica incana,Brassica oleracea ssp. incana Ten.) Gladis & K.Hammer,Brassica,oleracea,,subspecies,Ten.) Gladis & K.Hammer
170106,Brassica incana,Brassica oleracea ssp. taurica Tzvelev,Brassica,oleracea,,subspecies,Tzvelev
170106,Brassica incana,Brassica sylvestris ssp. incana (Ten.) Onno,Brassica,sylvestris,,subspecies,(Ten.) Onno
170106,Brassica incana,Brassica taurica (Tzvelev) Tzvelev,Brassica,taurica,(Tzvelev) Tzvelev,,
170036,Metanephrops japonicus,"Nephrops japonicus Tapparone-Canefri, 1873",Nephrops,japonicus,"Tapparone-Canefri, 1873",,
170039,Metanephrops formosanus,"Nephrops japonicus Chang, 1965",Nephrops,japonicus,"Chang, 1965",,
170040,Metanephrops arafurensis,"Nephrops arafurensis De Man, 1905",Nephrops,arafurensis,"De Man, 1905",,
170112,Brassica rapa,Brassica asperifolia  Lam.,Brassica,asperifolia, Lam.,,
170115,Brassica souliei,Camelina souliei Batt.,Camelina,souliei,Batt.,,
170115,Brassica souliei,Brassica amplexicaulis (Desf.) Pomel,Brassica,amplexicaulis,(Desf.) Pomel,,
170115,Brassica souliei,Sisymbrium amplexicaule Desf.,Sisymbrium,amplexicaule,Desf.,,
170119,Erethistes koladynensis,"Hara koladynensis Anganthoibi &amp; Vishwanath, 2009",Hara,koladynensis,"Anganthoibi &amp; Vishwanath, 2009",,
170067,Panulirus marginatus,"Palinurus marginatus Quoy & Gaimard, 1825",Palinurus,marginatus,"Quoy & Gaimard, 1825",,
170159,Pagrus caeruleostictus,"Sparus caeruleosticus (Valenciennes, 1830)",Sparus,caeruleosticus,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Sparus caeruleostictus (Valenciennes, 1830)",Sparus,caeruleostictus,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Evynnis ehrenbergii (Valenciennes, 1830)",Evynnis,ehrenbergii,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Sparus ehrenbergi (Valenciennes, 1830)",Sparus,ehrenbergi,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Sparus ehrenbergii (Valenciennes, 1830)",Sparus,ehrenbergii,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Pagrus caeruloestictus (Valenciennes, 1830)",Pagrus,caeruloestictus,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Pagrus coeruleostictus (Valenciennes, 1830)",Pagrus,coeruleostictus,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Sparus coeruleostictus (Valenciennes, 1830)",Sparus,coeruleostictus,"(Valenciennes, 1830)",,
170159,Pagrus caeruleostictus,"Pagrus bertheloti Valenciennes, 1843",Pagrus,bertheloti,"Valenciennes, 1843",,
170159,Pagrus caeruleostictus,"Chrysophrys caeruleosticta Valenciennes, 1830",Chrysophrys,caeruleosticta,"Valenciennes, 1830",,
170159,Pagrus caeruleostictus,"Pagrus ehrenbergi Valenciennes, 1830",Pagrus,ehrenbergi,"Valenciennes, 1830",,
170159,Pagrus caeruleostictus,"Pagrus ehrenbergii Valenciennes, 1830",Pagrus,ehrenbergii,"Valenciennes, 1830",,
170159,Pagrus caeruleostictus,"Pagrus erhenbergii Valenciennes, 1830",Pagrus,erhenbergii,"Valenciennes, 1830",,
170166,Dentex maroccanus,"Diagramma maroccanus (Valenciennes, 1830)",Diagramma,maroccanus,"(Valenciennes, 1830)",,
170166,Dentex maroccanus,"Dentex parvulus Capello, 1867",Dentex,parvulus,"Capello, 1867",,
170186,Dentex gibbosus,"Cheimerius filosus (Valenciennes, 1841)",Cheimerius,filosus,"(Valenciennes, 1841)",,
170186,Dentex gibbosus,"Dentex filosus Valenciennes, 1841",Dentex,filosus,"Valenciennes, 1841",,
170186,Dentex gibbosus,"Sparus gibbosus Rafinesque, 1810",Sparus,gibbosus,"Rafinesque, 1810",,
170220,Pagrus auriga,"Argyrops auriga (Valenciennes, 1843)",Argyrops,auriga,"(Valenciennes, 1843)",,
170220,Pagrus auriga,"Semapagrus auriga (Valenciennes, 1843)",Semapagrus,auriga,"(Valenciennes, 1843)",,
170220,Pagrus auriga,"Sparus auriga (Valenciennes, 1843)",Sparus,auriga,"(Valenciennes, 1843)",,
170232,Dentex macrophthalmus,"Sparus macrophthalmus Bloch, 1791",Sparus,macrophthalmus,"Bloch, 1791",,
170232,Dentex macrophthalmus,"Dentex macrophathalmus Poll, 1971",Dentex,macrophathalmus,"Poll, 1971",,
170232,Dentex macrophthalmus,"Polysteganus macrophthalmus (Bloch, 1791)",Polysteganus,macrophthalmus,"(Bloch, 1791)",,
170232,Dentex macrophthalmus,"Dentex macrophtalmus (Bloch, 1791)",Dentex,macrophtalmus,"(Bloch, 1791)",,
170232,Dentex macrophthalmus,"Opsodentex macrophthalmus (Bloch, 1791)",Opsodentex,macrophthalmus,"(Bloch, 1791)",,
170311,Scomberomorus guttatus,"Cybium guttatum (Bloch & Schneider, 1801)",Cybium,guttatum,"(Bloch & Schneider, 1801)",,
170311,Scomberomorus guttatus,"Indocybium guttatum (Bloch & Schneider, 1801)",Indocybium,guttatum,"(Bloch & Schneider, 1801)",,
170311,Scomberomorus guttatus,"Scomberomorus crookewiti (Bleeker, 1850)",Scomberomorus,crookewiti,"(Bleeker, 1850)",,
170311,Scomberomorus guttatus,"Scomber leopardus Shaw, 1803",Scomber,leopardus,"Shaw, 1803",,
170311,Scomberomorus guttatus,"Cybium interruptum Cuvier, 1832",Cybium,interruptum,"Cuvier, 1832",,
170311,Scomberomorus guttatus,"Cybium kuhlii Cuvier, 1832",Cybium,kuhlii,"Cuvier, 1832",,
170311,Scomberomorus guttatus,"Scomber guttatus Bloch & Schneider, 1801",Scomber,guttatus,"Bloch & Schneider, 1801",,
170311,Scomberomorus guttatus,"Cybium crookewitii Bleeker, 1851",Cybium,crookewitii,"Bleeker, 1851",,
170315,Tetrapturus angustirostris,"Tetrapturus illingworthi Jordan & Evermann, 1926",Tetrapturus,illingworthi,"Jordan & Evermann, 1926",,
170315,Tetrapturus angustirostris,"Tetrapturus kraussi Jordan & Evermann, 1926",Tetrapturus,kraussi,"Jordan & Evermann, 1926",,
170315,Tetrapturus angustirostris,Pseudohistiophorus angustirostris (Tanaka 1915),Pseudohistiophorus,angustirostris,(Tanaka 1915),,
170315,Tetrapturus angustirostris,Pseudohistiophorus illingworthi (Jordan and Evermann 1926),Pseudohistiophorus,illingworthi,(Jordan and Evermann 1926),,
170318,Rastrelliger brachysoma,"Rastrelliger brachysoma (Bleeker, 1851)",Rastrelliger,brachysoma,"(Bleeker, 1851)",,
170318,Rastrelliger brachysoma,"Scomber brachysoma Bleeker, 1851",Scomber,brachysoma,"Bleeker, 1851",,
170322,Kajikia albida,"Tetrapturus lessonae Canestrini, 1861",Tetrapturus,lessonae,"Canestrini, 1861",,
170322,Kajikia albida,"Tetrapturus albidus Poey, 1860",Tetrapturus,albidus,"Poey, 1860",,
170324,Rastrelliger faughni,"Pneumatophorus australasicus (non Cuvier, 1832)",Pneumatophorus,australasicus,"(non Cuvier, 1832)",,
