assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
2499116,197765,Exopalaemon xinjiangensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Exopalaemon,xinjiangensis,,,,"Liang, 2000",Data Deficient,,3.1,Unknown,Global
2499131,197766,Caridina parvocula,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,parvocula,,,,"Gurney, 1984",Data Deficient,,3.1,Unknown,Global
2499228,197768,Caridina edulis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,edulis,,,,"Bouvier, 1904",Data Deficient,,3.1,Unknown,Global
2499415,197772,Macrobrachium santanderensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,santanderensis,,,,"Garcia-Perez &amp; Villamizar, 2009",Data Deficient,,3.1,Unknown,Global
2499585,197775,Sinodina lijiang,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Sinodina,lijiang,,,,"Liang &amp; Cai, 1999",Data Deficient,,3.1,Unknown,Global
2499771,197779,Caridina mongziensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,mongziensis,,,,"Liang, Yan &amp; Z.-Z. Wang, 1987",Data Deficient,,3.1,Unknown,Global
2499890,197782,Macrobrachium miyakoense,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,miyakoense,,,,"Komai &amp; Fujita, 2005",Data Deficient,,3.1,Unknown,Global
2499976,197784,Caridina pedicultrata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,pedicultrata,,,,"Guo &amp; Choy, 1994",Data Deficient,,3.1,Unknown,Global
2499991,197785,Caridina dentifrons,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,dentifrons,,,,"N.K. Ng &amp; Cai, 2000",Data Deficient,,3.1,Unknown,Global
2500006,197786,Macrobrachium pectinatum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,pectinatum,,,,"Pereira, 1986",Data Deficient,,3.1,Unknown,Global
2500036,197788,Parisia dentata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Parisia,dentata,,,,"Gurney, 1984",Data Deficient,,3.1,Unknown,Global
2500081,197791,Caridina buergersi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,buergersi,,,,"Karge, von Rintelen &amp; Klotz, 2010",Data Deficient,,3.1,Unknown,Global
2500172,197793,Caridina africana,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,africana,,,,"Kingsley, 1883",Data Deficient,,3.1,Unknown,Global
2500918,197809,Sinodina angulata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Sinodina,angulata,,,," Liang, 2002",Data Deficient,,3.1,Unknown,Global
2500933,197810,Macrobrachium banjarae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,banjarae,,,,"(Tiwari, 1958)",Data Deficient,,3.1,Unknown,Global
2501086,197813,Caridina elisabethae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,elisabethae,,,,"Karge, von Rintelen &amp; Klotz, 2010",Data Deficient,,3.1,Unknown,Global
2501162,197814,Caridina spinipoda,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,spinipoda,,,,"Liang, Hong &amp; Yang, 1990",Data Deficient,,3.1,Unknown,Global
2501281,197818,Caridina fecunda,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,fecunda,,,,"J. Roux, 1911",Data Deficient,,3.1,Unknown,Global
2501622,197823,Caridina lovoensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,lovoensis,,,,"Roth-Woltereck, 1955",Data Deficient,,3.1,Unknown,Global
2501637,197824,Caridina lineorostris,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,lineorostris,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2501767,197828,Macrobrachium cowlesi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,cowlesi,,,,"Holthuis, 1950",Data Deficient,,3.1,Unknown,Global
2501861,197830,Caridina spinosipes,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,spinosipes,,,,"Liang, Guo &amp; Tang, 1999",Data Deficient,,3.1,Unknown,Global
2502153,197836,Caridina alba,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,alba,,,,"J. Li &amp; S. Li, 2010",Data Deficient,,3.1,Unknown,Global
2502245,197838,Cryphiops sbordonii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Cryphiops,sbordonii,,,,"Baldari, Mejía-Ortiz &amp; López-Mejía, 2010",Data Deficient,,3.1,Unknown,Global
2502368,197842,Caridina steineri,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,steineri,,,,"Cai, 2005",Data Deficient,,3.1,Unknown,Global
2502413,197845,Sinodina wangtai,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Sinodina,wangtai,,,,"Liang &amp; Cai, 2000",Data Deficient,,3.1,Unknown,Global
2502541,197849,Caridina cornuta,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,cornuta,,,,"Liang &amp; Yan, 1986",Data Deficient,,3.1,Unknown,Global
2502586,197852,Macrobrachium quelchi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,quelchi,,,,"(De Man, 1900)",Data Deficient,,3.1,Unknown,Global
2502749,197855,Neocaridina saccam,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Neocaridina,saccam,,,,"Shih &amp; Cai, 2007",Data Deficient,,3.1,Unknown,Global
2502937,197859,Macrobrachium nepalense,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,nepalense,,,,"Kamita, 1974",Data Deficient,,3.1,Unknown,Global
2503167,197861,Caridina troglophila,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,troglophila,,,,"Holthuis, 1965",Data Deficient,,3.1,Unknown,Global
2503577,197875,Caridina vietriensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,vietriensis,,,,"Đăng &amp; Ðỗ, 2007",Data Deficient,,3.1,Unknown,Global
2503592,197876,Caridina roubaudi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,roubaudi,,,,"Bouvier, 1925",Data Deficient,,3.1,Unknown,Global
2503607,197878,Macrobrachium digitus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,digitus,,,,"Abele &amp; Kim, 1989",Data Deficient,,3.1,Unknown,Global
2503751,197884,Troglocaris fagei,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Troglocaris,fagei,,,,"Birstein, 1939",Data Deficient,,3.1,Unknown,Global
2503766,197885,Caridina qingyuanensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,qingyuanensis,,,,"Guo &amp; He, 2007",Data Deficient,,3.1,Unknown,Global
2503928,197888,Caridina clavipes,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,clavipes,,,,"Guo &amp; Liang, 2003",Data Deficient,,3.1,Unknown,Global
2503958,197890,Caridina zhejiangensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,zhejiangensis,,,,"Liang &amp; Zheng, 1985",Data Deficient,,3.1,Unknown,Global
2504124,197893,Macrobrachium cacharense,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,cacharense,,,,"(Tiwari, 1952)",Data Deficient,,3.1,Unknown,Global
2504223,197896,Caridina messofluminis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,messofluminis,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2504366,197898,Caridina lipalmaria,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,lipalmaria,,,,"Richard &amp; Clark, 2010",Data Deficient,,3.1,Unknown,Global
2504381,197899,Paratya annamensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Paratya,annamensis,,,,"Balss, 1924",Data Deficient,,3.1,Unknown,Global
2504450,197900,Caridina amoyensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,amoyensis,,,,"Liang &amp; Yan, 1977",Data Deficient,,3.1,Unknown,Global
2504534,197902,Leptocarpus kempi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Leptocarpus,kempi,,,,"Jayachandran, 1992",Data Deficient,,3.1,Unknown,Global
2504816,197908,Caridina paracornuta,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,paracornuta,,,,"Cai &amp; Yuan, 1996",Data Deficient,,3.1,Unknown,Global
2504831,197909,Macrobrachium edentatum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,edentatum,,,,"Liang &amp; Yan, 1986",Data Deficient,,3.1,Unknown,Global
2504846,197910,Neocaridina euspinosa,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Neocaridina,euspinosa,,,," Cai, 1996",Data Deficient,,3.1,Unknown,Global
2504953,197913,Macrobrachium thysi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,thysi,,,,"Powell, 1980",Data Deficient,,3.1,Unknown,Global
2504983,197915,Macrobrachium kempi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,kempi,,,,"(Tiwari, 1949)",Data Deficient,,3.1,Unknown,Global
2504998,197916,Caridina rajadhari,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,rajadhari,,,,"Bouvier, 1918",Data Deficient,,3.1,Unknown,Global
2505246,197922,Caridina curta,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,curta,,,,"Liang &amp; Cai, 2000",Data Deficient,,3.1,Unknown,Global
2505261,197923,Caridina panikkari,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,panikkari,,,,"Jalihal, Shenoy &amp; Sankolli, 1984",Data Deficient,,3.1,Unknown,Global
2505482,197927,Typhlocaris lethaea,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,TYPHLOCARIDIDAE,Typhlocaris,lethaea,,,,"Parisi, 1921",Data Deficient,,3.1,Unknown,Global
2505617,197931,Macrobrachium kunjuramani,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,kunjuramani,,,,"Jayachandran &amp; Raji, 2005",Data Deficient,,3.1,Unknown,Global
2506054,197945,Pycnisia bunyip,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Pycnisia,bunyip,,,,"Suzuki &amp; Davie, 2003",Data Deficient,,3.1,Unknown,Global
2506131,197946,Troglomexicanus tamaulipasensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Troglomexicanus,tamaulipasensis,,,,"Villalobos, Alvarez &amp; Iliffe, 1999",Data Deficient,,3.1,Unknown,Global
2506146,197947,Caridina flavilineata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,flavilineata,,,,"Đăng, 1975",Data Deficient,,3.1,Unknown,Global
2506176,197949,Macrobrachium walvanense,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,walvanense,,,,"Almelkar, Jalihal &amp; Sankolli, 1999",Data Deficient,,3.1,Unknown,Global
2506310,197953,Caridina susuroflabra,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,susuroflabra,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2506737,197961,Macrobrachium manipurense,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,manipurense,,,,"(Tiwari, 1952)",Data Deficient,,3.1,Unknown,Global
2506767,197963,Macrobrachium atabapense,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,atabapense,,,,"Pereira, 1986",Data Deficient,,3.1,Unknown,Global
2506797,197965,Macrobrachium dierythrum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,dierythrum,,,,"Pereira, 1986",Data Deficient,,3.1,Unknown,Global
2506944,197968,Macrobrachium andamanicum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,andamanicum,,,,"(Tiwari, 1952)",Data Deficient,,3.1,Unknown,Global
2507524,197978,Macrobrachium foai,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,foai,,,,"(Coutière, 1902)",Data Deficient,,3.1,Unknown,Global
2507539,197979,Macrobrachium johnsoni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,johnsoni,,,," Ravindranath, 1979",Data Deficient,,3.1,Unknown,Global
2507739,197984,Macrobrachium praecox,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,praecox,,,,"(J. Roux, 1928)",Data Deficient,,3.1,Unknown,Global
2507754,197985,Caridina mathiassi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,mathiassi,,,,"Silas &amp; Jayachandran, 2011",Data Deficient,,3.1,Unknown,Global
2507846,197987,Macrobrachium pumilum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,pumilum,,,,"Pereira, 1986",Data Deficient,,3.1,Unknown,Global
2507930,197989,Caridina okiamnis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,okiamnis,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2507960,197991,Caridina longa,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,longa,,,,"Liang &amp; Yan, 1985",Data Deficient,,3.1,Unknown,Global
2507990,197993,Caridina unca,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,unca,,,,"Gurney, 1984",Data Deficient,,3.1,Unknown,Global
2508092,197995,Caridina disjuncta,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,disjuncta,,,,"Cai &amp; Liang, 1999",Data Deficient,,3.1,Unknown,Global
2508107,197996,Parisia microphthalma,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Parisia,microphthalma,,,," (Fage, 1946)",Data Deficient,,3.1,Unknown,Global
2508241,198001,Caridina mengaeoides,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,mengaeoides,,,,"Guo &amp; Suzuki, 1996",Data Deficient,,3.1,Unknown,Global
2508678,198011,Troglomexicanus perezfarfanteae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Troglomexicanus,perezfarfanteae,,,,"(Villalobos Figueroa, 1971)",Data Deficient,,3.1,Unknown,Global
2508708,198013,Caridina wyckii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,wyckii,,,,"(Hickson, 1888)",Data Deficient,,3.1,Unknown,Global
2508878,198016,Caridina paucidentata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,paucidentata,,,,"L.-Q. Wang &amp; Liang, 2005",Data Deficient,,3.1,Unknown,Global
2508893,198017,Caridina ghanensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,ghanensis,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2508923,198019,Troglomexicanus huastecae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Troglomexicanus,huastecae,,,,"Villalobos, Alvarez &amp; Iliffe, 1999",Data Deficient,,3.1,Unknown,Global
2508938,198020,Mancicaris sinensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Mancicaris,sinensis,,,,"Liang, Guo &amp; Tang, 1999",Data Deficient,,3.1,Unknown,Global
2508953,198021,Caridina pingioides,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,pingioides,,,,"Yu, 1938",Data Deficient,,3.1,Unknown,Global
2509065,198025,Macrobrachium therezieni,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,therezieni,,,,"Holthuis, 1965",Data Deficient,,3.1,Unknown,Global
2509095,198027,Macrobrachium raridens,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,raridens,,,,"(Hilgendorf, 1893)",Data Deficient,,3.1,Unknown,Global
2509151,198029,Caridina lanzana,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,lanzana,,,,"Holthuis, 1980",Data Deficient,,3.1,Unknown,Global
2509260,198032,Neocaridina homospina,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Neocaridina,homospina,,,,"Liang, 2002",Data Deficient,,3.1,Unknown,Global
2509275,198033,Caridina carli,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,carli,,,,"J. Roux, 1931",Data Deficient,,3.1,Unknown,Global
2509290,198034,Macrobrachium lujae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,lujae,,,,"(De Man, 1912)",Data Deficient,,3.1,Unknown,Global
2509305,198035,Macrobrachium glabrum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,glabrum,,,,"Holthuis, 1995",Data Deficient,,3.1,Unknown,Global
2509320,198036,Caridina guiyangensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,guiyangensis,,,,"Liang, 2002",Data Deficient,,3.1,Unknown,Global
2509335,198037,Caridina crassipes,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,crassipes,,,,"Liang, 1993",Data Deficient,,3.1,Unknown,Global
2509350,198038,Macrobrachium canarae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,canarae,,,,"(Tiwari, 1958)",Data Deficient,,3.1,Unknown,Global
2509380,198040,Macrobrachium heterorhynchos,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,heterorhynchos,,,,"Guo &amp; He, 2008",Data Deficient,,3.1,Unknown,Global
2509410,198042,Caridina gurneyi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,gurneyi,,,,"Jalihal, Shenoy &amp; Sankolli, 1984",Data Deficient,,3.1,Unknown,Global
2509425,198043,Caridina amnicolizambezi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,amnicolizambezi,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2509470,198047,Jolivetya foresti,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Jolivetya,foresti,,,,"Cals, 1986",Data Deficient,,3.1,Unknown,Global
2509919,198053,Macrobrachium trichodactylum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,trichodactylum,,,,"Liang, Liu &amp; Chen, 2007",Data Deficient,,3.1,Unknown,Global
2510333,198060,Caridina cavalerieioides,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,cavalerieioides,,,,"Liu &amp; Liang, 2004",Data Deficient,,3.1,Unknown,Global
2510348,198061,Macrobrachium inflatum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,inflatum,,,,"Liang &amp; Yan, 1985",Data Deficient,,3.1,Unknown,Global
2510568,198065,Paracaridina zijinica,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Paracaridina,zijinica,,,,"Liang, 2002",Data Deficient,,3.1,Unknown,Global
2510680,198067,Caridina macrophora,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,macrophora,,,,"Kemp, 1918",Data Deficient,,3.1,Unknown,Global
2510725,198070,Sinodina leptopropoda,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Sinodina,leptopropoda,,,,"Liang, 1990",Data Deficient,,3.1,Unknown,Global
2510740,198071,Macrobrachium crebrum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,crebrum,,,,"Abele &amp; Kim, 1989",Data Deficient,,3.1,Unknown,Global
2510755,198072,Caridina kilimae,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,kilimae,,,,"Hilgendorf, 1898",Data Deficient,,3.1,Unknown,Global
2510770,198073,Pseudopalaemon iquitoensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Pseudopalaemon,iquitoensis,,,,"García-Dávila &amp; Magalhães, 2004",Data Deficient,,3.1,Unknown,Global
2510785,198074,Neocaridina anhuiensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Neocaridina,anhuiensis,,,,"(Liang, Zhu &amp; Xiong, 1984)",Data Deficient,,3.1,Unknown,Global
2510904,198076,Macrobrachium meridionale,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,meridionale,,,,"Liang &amp; Yan, 1983",Data Deficient,,3.1,Unknown,Global
2511048,198080,Caridina lamiana,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,lamiana,,,,"Holthuis, 1965",Data Deficient,,3.1,Unknown,Global
2511175,198084,Neocaridina zhoushanensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Neocaridina,zhoushanensis,,,,"Cai, 1996",Data Deficient,,3.1,Unknown,Global
2511310,198087,Caridina nudirostris,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,nudirostris,,,,"Choy, 1984",Data Deficient,,3.1,Unknown,Global
2511491,198090,Macrobrachium rogersi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,rogersi,,,,"(Tiwari, 1952)",Data Deficient,,3.1,Unknown,Global
2511558,198091,Macrobrachium zariquieyi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,zariquieyi,,,,"Holthuis, 1949",Data Deficient,,3.1,Unknown,Global
2511786,198097,Parisia edentata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Parisia,edentata,,,,"Holthuis, 1956",Data Deficient,,3.1,Unknown,Global
2511801,198098,Palaemonetes texanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Palaemonetes,texanus,,,,"Strenth, 1976",Data Deficient,,3.1,Unknown,Global
2511897,198100,Caridina petiti,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,petiti,,,,"J. Roux, 1929",Data Deficient,,3.1,Unknown,Global
2512044,198106,Caridina ebuneus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,ebuneus,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2512165,198110,Euryrhynchoides holthuisi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,EURYRHYNCHIDAE,Euryrhynchoides,holthuisi,,,," Powell, 1976",Data Deficient,,3.1,Unknown,Global
2512249,198112,Macrobrachium tenuirostrum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,tenuirostrum,,,,"X. Wang, 1997",Data Deficient,,3.1,Unknown,Global
2512357,198115,Macrobrachium felicinum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,felicinum,,,,"Holthuis, 1949",Data Deficient,,3.1,Unknown,Global
2512387,198117,Caridina shilinica,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,shilinica,,,,"Liang &amp; Cai, 2000",Data Deficient,,3.1,Unknown,Global
2512632,198125,Caridina angustipes,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,angustipes,,,,"Guo &amp; Liang, 2003",Data Deficient,,3.1,Unknown,Global
2512692,198129,Neocaridina keunbaei,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Neocaridina,keunbaei,,,,"(Kim, 1976)",Data Deficient,,3.1,Unknown,Global
2512707,198130,Sinodina yongshengica,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Sinodina,yongshengica,,,,"Chen &amp; Liang, 2002",Data Deficient,,3.1,Unknown,Global
2513036,198137,Macrobrachium elatum,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,elatum,,,,"Jayachandran, 1987",Data Deficient,,3.1,Unknown,Global
2513483,198145,Caridina belazoniensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,belazoniensis,,,,"Richard &amp; Clark, 2009",Data Deficient,,3.1,Unknown,Global
2513614,198150,Caridina thomasi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,thomasi,,,,"von Rintelen, Karge &amp; Klotz, 2008",Data Deficient,,3.1,Unknown,Global
